2024/04/20 11:13:30 [error] 1121055#1121055: *1492 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/dotnet.sh?hash HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/fs/dotnet.sh?hash", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:13:42 [error] 1121055#1121055: *1573 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/dotnet.sh?hash HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/fs/dotnet.sh?hash", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:14:12 [error] 1121055#1121055: *1492 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_ztI.0&sid=omF7lVoK-WdL8LPyAAAC HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxw_ztI.0&sid=omF7lVoK-WdL8LPyAAAC", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:14:31 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxx02co&sid=eFH5doYebM6P1R_pAAAA HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxx02co&sid=eFH5doYebM6P1R_pAAAA", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:14:56 [error] 1121055#1121055: *1573 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "POST /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxx08l_&sid=eFH5doYebM6P1R_pAAAA HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxx08l_&sid=eFH5doYebM6P1R_pAAAA", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:15:09 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/.bash_logout?hash HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/fs/.bash_logout?hash", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:15:27 [error] 1121055#1121055: *1492 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxx0GI-.0&sid=omF7lVoK-WdL8LPyAAAC HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/socket.io/?EIO=4&transport=polling&t=Oxx0GI-.0&sid=omF7lVoK-WdL8LPyAAAC", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:15:42 [error] 1121055#1121055: *1573 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/.bashrc HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/fs/.bashrc", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:15:51 [error] 1121054#1121054: *1472 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "HEAD /cloudcmd/api/v1/fs/.profile HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/fs/.profile", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
2024/04/20 11:16:01 [error] 1121055#1121055: *1492 connect() failed (111: Connection refused) while connecting to upstream, client: 191.5.85.62, server: fredericorook-net.recruitment.alfasoft.pt, request: "GET /cloudcmd/api/v1/fs/dotnet-restart.sh HTTP/1.1", upstream: "http://[::1]:30153/cloudcmd/api/v1/fs/dotnet-restart.sh", host: "fredericorook-net.recruitment.alfasoft.pt", referrer: "https://fredericorook-net.recruitment.alfasoft.pt/cloudcmd/"
